galtileid,twinkles_system
2564534353,1292
2564600099,1293
2564609675,1294
2564619224,1295
2564619844,1296
2564640504,1297
2564640790,1298
2564644718,1299
2564657893,1300
2564666210,1301
2564668049,1302
2564669716,1303
2564673195,1304
2564691892,1305
2564711802,1306
2564731747,1307
2564748993,1308
2564752682,1309
2564754209,1310
2564810381,1311
2564818499,1312
2564821254,1313
2564831829,1314
2564866652,1315
2565007090,1316
2565007676,1317
2565008425,1318
2565010991,1319
2565011273,1320
2565017683,1321
2565024586,1322
2565026412,1323
2565028012,1324
2565033962,1325
2565034820,1326
2565042411,1327
2565055322,1328
2565060861,1329
2565067914,1330
2565089416,1331
2565103969,1332
2565110242,1333
2565110664,1334
2565111820,1335
2565136290,1336
2565151851,1337
2565159514,1338
2565162007,1339
2565205717,1340
2565224375,1341
2565226090,1342
2565246341,1343
2565266262,1344
2565274687,1345
2565279054,1346
2565283788,1347
2565285648,1348
2565286147,1349
2565289120,1350
2565302576,1351
2565309769,1352
2565331618,1353
2565348319,1354
2565351579,1355
2565358943,1356
2565365913,1357
2565369664,1358
2565385570,1359
2565409819,1360
2565411218,1361
2565412156,1362
2565419511,1363
2565431155,1364
2565431243,1365
2565460408,1366
2565461636,1367
2565480368,1368
2565487506,1369
2565495497,1370
2565518720,1371
2565539120,1372
2565540641,1373
2565551087,1374
2565558731,1375
2565564386,1376
2565569512,1377
2565590955,1378
2565591977,1379
2565596356,1380
2565598659,1381
2565619490,1382
2565627338,1383
2565627688,1384
2565649918,1385
2565652552,1386
2565657034,1387
2565669884,1388
2565690655,1389
2565690964,1390
2565692826,1391
2565699350,1392
2565700574,1393
2565716865,1394
2565720909,1395
2565730251,1396
2565739543,1397
2565739654,1398
2565755366,1399
2565756769,1400
2565758901,1401
2565773481,1402
2565775997,1403
2565781038,1404
2565795391,1405
2565800060,1406
2565803121,1407
2565805826,1408
2565816474,1409
2565823738,1410
2565827941,1411
2565837755,1412
2565838709,1413
2565841826,1414
2565847607,1415
2565853028,1416
2565858989,1417
2565862801,1418
2565862884,1419
2565870503,1420
2565886071,1421
2565890708,1422
2565903053,1423
2565917850,1424
2565924396,1425
2565931544,1426
2565944410,1427
2565950988,1428
2565953272,1429
2565956840,1430
2565957531,1431
2565979224,1432
2565985517,1433
2566002485,1434
2566016731,1435
2566017463,1436
2566034776,1437
2566040948,1438
2566046054,1439
2566051586,1440
2566059319,1441
2566061341,1442
2566070332,1443
2566072555,1444
2566103999,1445
2566118288,1446
2566122542,1447
2566124859,1448
2566133574,1449
2566134713,1450
2566140122,1451
2566151527,1452
2566152813,1453
2566153121,1454
2566161781,1455
2566162326,1456
2566194809,1457
2566215596,1458
2566230265,1459
2566243780,1460
2566255306,1461
2566258715,1462
2566262520,1463
2566266277,1464
2566267861,1465
2566282742,1466
2566305072,1467
2566308995,1468
2566326705,1469
2566326894,1470
2566334527,1471
2566347678,1472
2566354391,1473
2566354487,1474
2566359770,1475
2566404382,1476
2566410193,1477
2566429766,1478
2566430633,1479
2566466357,1480
2566470774,1481
2566482793,1482
2566488720,1483
2566495424,1484
2566499871,1485
2566508452,1486
2566519753,1487
2566519846,1488
2566551041,1489
2566555066,1490
2566567944,1491
2566572906,1492
2566591064,1493
2566598465,1494
2566615441,1495
2566615564,1496
2566618734,1497
2566622923,1498
2566635278,1499
2566645479,1500
2566676014,1501
2566676134,1502
2566678222,1503
2566682734,1504
2566722725,1505
2566727135,1506
2566732420,1507
2566735280,1508
2566736361,1509
2566742291,1510
2566765292,1511
2566809333,1512
2566812586,1513
2566822260,1514
2566825305,1515
2566826631,1516
2566842088,1517
2566877834,1518
2566881232,1519
2566885951,1520
2566887241,1521
2566887886,1522
2566892027,1523
2566902357,1524
2566903408,1525
2566915556,1526
2566916719,1527
2566919626,1528
2566924138,1529
2566928394,1530
2566945614,1531
2566951442,1532
2566992711,1533
2566994808,1534
2567023007,1535
2567024281,1536
2567047227,1537
2567058696,1538
2567081789,1539
2567082277,1540
2567085019,1541
2567086221,1542
2567102982,1543
2567103684,1544
2567105359,1545
2567108429,1546
2567109247,1547
2567121237,1548
2567135738,1549
2567146477,1550
2567157554,1551
2567170940,1552
2567179614,1553
2567254409,1554
2567260523,1555
2567276947,1556
2567283817,1557
2567291848,1558
2567294194,1559
2567305329,1560
2567310438,1561
2567311194,1562
2567314786,1563
2567334251,1564
2567340143,1565
2567352859,1566
2567358455,1567
2567392880,1568
2567429203,1569
2567439809,1570
2567456878,1571
2567462107,1572
2567462580,1573
2567503110,1574
2567505396,1575
2567520689,1576
2567547798,1577
2567561593,1578
2567566532,1579
2567586187,1580
2567600553,1581
2567603856,1582
2567631223,1583
2567633290,1584
2567640877,1585
2567644555,1586
2567646169,1587
2567646183,1588
2567648900,1589
2567655220,1590
2567658162,1591
2567664778,1592
2567665964,1593
2567666885,1594
2567684130,1595
2567685163,1596
2567688170,1597
2567691925,1598
2567693536,1599
2567718614,1600
2567728736,1601
2567733497,1602
2567740391,1603
2567751116,1604
2567772359,1605
2567790920,1606
2567829879,1607
2567860156,1608
2567886638,1609
2567888827,1610
2567893950,1611
2567914689,1612
2567920327,1613
2567949111,1614
2567996603,1615
2568000403,1616
2568009962,1617
2568016311,1618
2568044095,1619
2568052639,1620
2568055721,1621
2568061909,1622
2568070009,1623
2568073651,1624
2568095091,1625
2568105568,1626
2568129439,1627
2568153201,1628
2568158041,1629
2568190828,1630
2568227292,1631
2568240656,1632
2568249084,1633
2568251995,1634
2568286972,1635
2568297917,1636
2568298600,1637
2568348635,1638
2568350457,1639
2568355180,1640
2568371095,1641
2568415939,1642
2568441387,1643
2568443648,1644
2568456485,1645
2568456513,1646
2568457348,1647
2568457525,1648
2568475680,1649
2568481841,1650
2568487388,1651
2568538465,1652
2568556395,1653
2568563440,1654
2568570359,1655
2568591617,1656
2568622430,1657
2568634942,1658
2568637264,1659
2568643726,1660
2568663450,1661
2568671951,1662
2568680981,1663
2568689051,1664
2568700581,1665
2568703395,1666
2568713121,1667
2568725634,1668
2568726362,1669
2568739367,1670
2568765437,1671
2568806142,1672
2568818995,1673
2568822605,1674
2568858650,1675
2568878745,1676
2568897295,1677
2568901992,1678
2568904872,1679
2568908779,1680
2568910352,1681
2568930017,1682
2568938274,1683
2568939132,1684
2568956144,1685
2568956647,1686
2568961811,1687
2568980112,1688
2568988699,1689
2569045671,1690
2569050695,1691
2569054651,1692
2569063388,1693
2569085810,1694
2569119360,1695
2569121549,1696
2569131519,1697
2569187023,1698
2569197178,1699
2569197439,1700
2569201848,1701
2569220983,1702
2569259680,1703
2569292385,1704
2569301418,1705
2569304436,1706
2569429105,1707
2569429742,1708
2569435308,1709
2569444868,1710
2569483919,1711
2569512194,1712
2569520639,1713
2569525015,1714
2569545923,1715
2569569687,1716
2569614357,1717
2569614985,1718
2569632645,1719
2569639566,1720
2569677343,1721
2569689305,1722
2569707036,1723
2569709193,1724
2569713366,1725
2569729375,1726
2569731147,1727
2569756387,1728
2569781189,1729
2569791225,1730
2569816466,1731
2569816552,1732
2569829956,1733
2569842723,1734
2569849598,1735
2569850745,1736
2569868608,1737
2569889702,1738
2569890700,1739
2569963352,1740
2569978217,1741
2569978355,1742
2570029534,1743
2570049616,1744
2570052856,1745
2570074502,1746
2570078230,1747
2570083759,1748
2570158235,1749
2570183034,1750
2570197693,1751
2570229263,1752
2570235019,1753
2570241795,1754
2570278998,1755
2570300543,1756
2570325355,1757
2570344876,1758
2570348188,1759
2570364723,1760
2570366563,1761
2570368173,1762
2570378551,1763
2570384286,1764
2570404590,1765
2570416599,1766
2570448105,1767
2570477179,1768
2570487676,1769
2570507964,1770
2570531218,1771
2570563784,1772
2570608137,1773
2570640839,1774
2570641629,1775
2570656849,1776
2570688567,1777
2570693214,1778
2570751741,1779
2570761593,1780
2570769798,1781
2570781033,1782
2570782599,1783
2570827717,1784
2570833965,1785
2570855319,1786
2570880967,1787
2570904844,1788
2570919580,1789
2570920572,1790
2570922897,1791
2571026938,1792
2571032867,1793
2571035351,1794
2571099392,1795
2571127706,1796
2571130463,1797
2571174251,1798
2571222464,1799
2571274049,1800
2571335580,1801
2571364210,1802
2571371896,1803
2571396904,1804
2575010299,1805
2575027446,1806
2575030201,1807
2575036180,1808
2575036929,1809
2575038445,1810
2575110481,1811
2575128477,1812
2575143039,1813
2575226576,1814
2575249362,1815
2575255653,1816
2575282856,1817
2575304585,1818
2575317611,1819
2575353322,1820
2575379092,1821
2575486372,1822
2575488039,1823
2575591855,1824
2575604482,1825
2575828627,1826
1875040377,1827
1875185475,1828
1875188525,1829
1875204969,1830
1875385864,1831
1875533535,1832
1875563259,1833
1875598635,1834
1875627668,1835
1875640940,1836
1875721811,1837
1875831709,1838
1875864532,1839
1876267738,1840
1876285920,1841
1876306288,1842
1876324121,1843
1876487737,1844
1876541688,1845
1876577964,1846
1876622541,1847
1876638186,1848
1876718412,1849
1876720451,1850
1876738787,1851
1876751241,1852
1876752492,1853
1876892725,1854
1876900399,1855
1876937475,1856
1877050455,1857
1877205113,1858
1877219228,1859
1877561557,1860
1877579837,1861
1877630857,1862
1877640353,1863
1877713476,1864
1877775902,1865
1877814868,1866
1877836022,1867
1877906069,1868
1878031982,1869
1878171480,1870
1878199560,1871
1878201803,1872
1878365203,1873
1878428998,1874
1878442429,1875
1878523690,1876
1878525374,1877
1878525683,1878
1878564583,1879
1878613719,1880
1878667502,1881
1878685395,1882
1878708124,1883
1878737837,1884
1878828170,1885
1878860189,1886
1878889996,1887
1878932628,1888
1879002137,1889
1879016433,1890
1879018917,1891
1879023041,1892
1879027817,1893
1879151320,1894
1879262427,1895
1879339238,1896
1879383464,1897
1879391511,1898
1879395400,1899
1879506977,1900
1879524564,1901
1879576264,1902
1879605952,1903
1879648555,1904
1879703550,1905
1879715585,1906
1879742375,1907
1879767746,1908
1879775261,1909
1879780195,1910
1879821060,1911
1879823376,1912
1880145943,1913
1880191722,1914
1880218669,1915
1880224754,1916
1880260278,1917
1880379227,1918
1880420468,1919
1880439910,1920
1880491361,1921
1880494258,1922
1880574043,1923
1880788437,1924
1880857636,1925
1880959314,1926
1881020246,1927
1881345265,1928
1881395270,1929
1881621507,1930
1881884810,1931
1881904223,1932
1881942979,1933
1881984781,1934
1882092128,1935
1882142239,1936
1882182814,1937
1882282808,1938
1882417021,1939
1882778296,1940
1882827605,1941
1883090016,1942
1883375684,1943
1883466576,1944
1883519621,1945
1883958969,1946
1887555894,1947
1887714768,1948
1888026701,1949
