galtileid,twinkles_system
2568954313,169
2575028930,170
2577426092,171
2582050686,172
2578645919,173
1890424655,174
2580495187,175
2580525775,176
2582727821,177
2581168382,178
2580502249,179
2581178447,180
2568487666,181
2576186776,182
1888652626,183
2568941636,184
1894535763,185
2577930710,186
2575074945,187
2581194645,188
1889237341,189
1891102036,190
2578645000,191
2575594785,192
1882398991,193
2576149352,194
2570364531,195
1893705200,196
2581184173,197
2575002005,198
2582076052,199
2578593285,200
2576163468,201
2579958449,202
2569433043,203
2569847695,204
2577434354,205
2569836036,206
2568944424,207
2581195763,208
2576156141,209
2570921670,210
2582080287,211
2577408291,212
2582709732,213
2581182328,214
2576746010,215
2575058309,216
1888056854,217
2576769973,218
1880632754,219
1889224502,220
2576781441,221
2568953585,222
2578580939,223
2577378573,224
2581139921,225
2578575480,226
2578598975,227
2577944599,228
1888653438,229
2567649667,230
2569428136,231
2578574067,232
2568932383,233
2579194067,234
2580505081,235
2570903873,236
1881456983,237
2577397780,238
2575618469,239
2575043485,240
2570902162,241
2575031682,242
2570956128,243
2578603200,244
2579935669,245
2582031986,246
2569427304,247
1892442516,248
2580522370,249
2580510282,250
2570344999,251
2577911110,252
2569837699,253
2582037553,254
2581220302,255
2582076101,256
2581146892,257
2576156067,258
2568910077,259
1891080991,260
2575028614,261
2575603533,262
1890367612,263
2580533358,264
1891054585,265
2575072981,266
2576780112,267
2568411188,268
2579200448,269
2576727745,270
2577932286,271
2575029210,272
2575066577,273
1891058495,274
2570917249,275
2582736074,276
1891118630,277
1888069411,278
2582032783,279
2570344978,280
2581192663,281
1888088006,282
1893642674,283
2575041500,284
2576743025,285
2576119272,286
1888055034,287
2575596151,288
2569453013,289
2579199539,290
2576751902,291
2568926058,292
1891680927,293
2568427675,294
2579936656,295
1883511805,296
2575059274,297
2577926882,298
2579223165,299
2570954709,300
1895213141,301
1892404737,302
2577416231,303
2579963051,304
2580517812,305
2568489486,306
2577380589,307
2575582261,308
2575576439,309
1880224752,310
2575587059,311
2582037662,312
1888108807,313
2579916139,314
1889219890,315
2579901306,316
2579149280,317
2577397934,318
2581190479,319
2581122813,320
2569438536,321
2579902791,322
2579934794,323
2575564080,324
1889285902,325
2575554231,326
2577369327,327
2565562853,328
2567676296,329
1891113083,330
2570955071,331
1895183658,332
2565001111,333
1894570043,334
2580515959,335
2576199490,336
2575589345,337
2579224733,338
2581184073,339
2570928889,340
2568429917,341
2580553466,342
2580514023,343
2575073676,344
2581170338,345
2578577779,346
2578624096,347
2566921900,348
1890435327,349
2579925184,350
2576767443,351
1883513692,352
2576128025,353
2576170592,354
2568105677,355
2576768697,356
2577401444,357
2580429345,358
2577392761,359
2579211607,360
2582013614,361
2577376253,362
2578603374,363
2568413087,364
1891085687,365
2579911788,366
2579162995,367
2575046272,368
2576132602,369
2579217638,370
2577916365,371
2579398883,372
2582747548,373
1882921009,374
2575555543,375
2576133387,376
2577922341,377
2582062121,378
2575009373,379
2579961559,380
2575548417,381
1943462448,382
2575610979,383
2575033198,384
2582054941,385
2576790846,386
2575555740,387
2580530456,388
2578646480,389
2575607983,390
2576183356,391
2576780506,392
2577393522,393
1895242758,394
2576777188,395
2575059440,396
2578644387,397
2580533171,398
2570371278,399
2582054328,400
1888056850,401
2570918947,402
1889905956,403
2568432920,404
2568964121,405
2568492324,406
2578570748,407
2576783913,408
2564430069,409
2575017988,410
2579949854,411
2579174515,412
2579169599,413
2581159788,414
2580519968,415
2577414503,416
2570297888,417
2576734389,418
2576798738,419
2578650481,420
2577387117,421
2569851770,422
2576774611,423
1893039363,424
2568085533,425
2582038538,426
2570909153,427
2580551137,428
2578614285,429
1888642210,430
2580520628,431
1895198662,432
2562743678,433
1888110687,434
2566899987,435
2568926258,436
1894568531,437
2581171365,438
2582030816,439
2577404572,440
2576797408,441
2575621943,442
1888111372,443
1894547031,444
2575026808,445
2575553448,446
2582050086,447
1894557479,448
2577393363,449
2582047243,450
2575551304,451
2578603942,452
1881450529,453
2577904563,454
2577427209,455
2576745898,456
2582036841,457
2581204906,458
2568450491,459
2579203010,460
2575593838,461
2581170608,462
2576788318,463
2576752047,464
2569845166,465
2581137458,466
2577417434,467
2580546123,468
2569844290,469
2579966737,470
2575047897,471
2580503531,472
1889902892,473
1891108448,474
2580519431,475
2581210119,476
2568063644,477
2582071065,478
1888077971,479
1890434761,480
2570362586,481
2577433088,482
2578604430,483
2577372496,484
2569867848,485
2567266920,486
2570941106,487
2578599916,488
2576173859,489
2575025975,490
2568482146,491
1882414221,492
2581222575,493
2579224734,494
2579202699,495
1893653102,496
2570299167,497
2575610284,498
2582049454,499
2581132794,500
2579196798,501
2568917151,502
2580564598,503
2578606880,504
2576725138,505
2582024432,506
1893038829,507
2577891560,508
1881478468,509
1889903774,510
2570899643,511
2569881662,512
1893685749,513
2578650249,514
1895250901,515
2577423081,516
2579937556,517
1887573552,518
2568461493,519
2576737535,520
2582019677,521
2580514914,522
2576124689,523
1892996683,524
2582695386,525
2581212194,526
2567289385,527
1888643196,528
2577407596,529
2575070010,530
2569420851,531
2570302447,532
2578649342,533
2576143566,534
2564375658,535
2575600767,536
2575596833,537
2577936761,538
2579188743,539
2570354056,540
2576730426,541
2577907114,542
1890424661,543
2568931810,544
2575067461,545
2582027053,546
1882838264,547
2582746802,548
2577393471,549
1894570033,550
2581148878,551
2576749071,552
2576738942,553
2576118733,554
2575600873,555
2576127259,556
2566162714,557
2578595667,558
1889895483,559
2567671348,560
1879384843,561
1893005891,562
2569402810,563
1892457998,564
2582708862,565
2568433280,566
2575576126,567
2580520327,568
2570374544,569
2569837038,570
2582699550,571
2568937817,572
2575564948,573
